internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
194669,Alnus hakkodensis,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Alnus,hakkodensis,,,,,Hayashi,
194670,Betula zinserlingii,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Betula,zinserlingii,,,,,V.N.Vassil.,This species is not recognised in the latest revision of the&#160;<em>Betula&#160;</em>genus (Ashburner and McAllister 2013).
194673,Alnus vermicularis,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Alnus,vermicularis,,,,,Nakai,
194674,Betula potamophila,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Betula,potamophila,,,,,V.N.Vassil.,This species is not recognised in the latest revision of the&#160;<em>Betula&#160;</em>genus (Ashburner and McAllister 2013).
194675,Carpinus omeiensis,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Carpinus,omeiensis,,,,,Hu &amp; W.P.Fang,
194678,Alnus sieboldiana,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Alnus,sieboldiana,,,,,Matsum.,
194680,Betula saviczii,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Betula,saviczii,,,,,V.N.Vassil.,This species is not included in the latest revision of the <em>Betula&#160;</em>genus (Ashburner and McAllister 2013) as the authors have not seen material of this species. It is an accepted name on the World Checklist of Selected Plant Families (Govaerts 2014).
194799,Magnolia ernestii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,ernestii,,,,,Figlar,
194801,Magnolia angatensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,angatensis,,,,,Blanco,
194804,Magnolia beccarii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,beccarii,,,,,(Ridl.) ined.,
195890,Dypsis soanieranae,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Dypsis,soanieranae,,,,,Beentje,
195944,Dypsis lucens,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Dypsis,lucens,,,,,(Jum.) Beentje &amp; J.Dransf.,
195951,Dypsis ankaizinensis,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Dypsis,ankaizinensis,,,,,(Jum.) Beentje &amp; J.Dransf.,
195961,Dypsis henrici,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Dypsis,henrici,,,,,J.Dransf.,
195964,Dypsis plurisecta,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Dypsis,plurisecta,,,,,Jum.,
38536,Dypsis heteromorpha,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Dypsis,heteromorpha,,,,,(Jum.) Beentje &amp; J.Dransf.,
195990,Dypsis monostachya,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Dypsis,monostachya,,,,,Jum.,
199829,Balanophora wilderi,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,BALANOPHORACEAE,Balanophora,wilderi,,,,,Setch.,
199862,Acantholimon gabrieljaniae,PLANTAE,TRACHEOPHYTA,PLUMBAGINALES,MAGNOLIOPSIDA,PLUMBAGINACEAE,Acantholimon,gabrieljaniae,,,,,Mirzoeva,<em>Acantholimon gabrieljaniae </em>Mirzoeva is very close to <em>A. bracteatum</em> (Girard) Boiss. The species is known only from the type specimen collected in a single subpopulation.
199863,Acantholimon vedicum,PLANTAE,TRACHEOPHYTA,PLUMBAGINALES,MAGNOLIOPSIDA,PLUMBAGINACEAE,Acantholimon,vedicum,,,,,Mirzoeva,"<em>Acantholimon vedicum </em>Mirzoeva is a very poorly studied species, probably, close to <em>A. fominii</em> Kusn., <em>A. lepturoides</em> (Jaub. &amp; Spach) Boiss.,<em> A. tenuiflorum</em> Boiss."
199875,Allium vasilevskajae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,vasilevskajae,,,,,Ogan.,
199877,Allium koenigianum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,koenigianum,,,,,Grossh.,
199899,Aphanopleura zangelanica,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Aphanopleura,zangelanica,,,,,Gogina &amp; Matsenko,
199922,Astragalus coarctatus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Astragalus,coarctatus,,,,,Trautv.,
199927,Astracantha oltensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Astracantha,oltensis,,,,,(Grossh.) Podl.,Closely allied to <em>A. capicus</em> Bieb. and <em>A. caucasicus </em>Pall.
199929,Astragalus voronovianus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Astragalus,voronovianus,,,,,(Boriss.) Boriss.,<em>Astragalus voronovianus</em> (Boriss.) Boriss. resembles <em>A. imbricatus </em>Boriss.
199930,Astragalus imbricatus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Astragalus,imbricatus,,,,,(Boriss.) Boriss.,<em>Astragalus imbricatus </em>Boriss. is closely related to<em> A. sommieri</em> Freyn.
199939,Astragalus coelestis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Astragalus,coelestis,,,,,Boiss.,"<em>Astragalus coelestis</em> Boiss. differs from closely related species: <em>A. brachycarpu</em>s M. Bieb., <em>A robustus</em> Bunge and <em>A. subrobustus</em> Boriss. mainly by deflexed peduncles, drooping flowers and pods."
199957,Astragalus sonamerensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Astragalus,sonamerensis,,,,,Schischkin,<em>Astragalus sonamerensis </em>Schischk.  is close to <em>A. velenowskyi </em>Nabelek.
200011,Campanula calcarata,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Campanula,calcarata,,,,,Sommier &amp; Levier,
200024,Carex melanorrhyncha,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,melanorrhyncha,,,,,Nelmes,
200127,Dianthus andronakii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Dianthus,andronakii,,,,,Woronov ex Schischk.,"A specimen identified as <em>Dianthus andronakii </em>Woronow ex Schischk. from Erenköy, Istanbul,  is intermediate between<em> D. andronakii</em> and <em>D. pallens</em> Sibth. &amp; Sm."
200162,Erysimum brachycarpum,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Erysimum,brachycarpum,,,,,Boiss.,
200163,Erysimum brevistylum,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Erysimum,brevistylum,,,,,Sommier &amp; Levier,
200175,Gagea tenuissima,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Gagea,tenuissima,,,,,Miscz.,<em>Gagea tenuissima</em> Miscz. is very close to <em>G. chrysantha</em> (Jan) Schult. &amp; Schult.f.
200184,Genista angustifolia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Genista,angustifolia,,,,,Schischkin,<em>Genista angustifolia </em>Schischk. belongs to the section Spartioides Spach.
200195,Gypsophila takhtadzhanii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Gypsophila,takhtadzhanii,,,,,Schischk. ex Ikonn.,
200214,Heracleum scabrum,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Heracleum,scabrum,,,,,Albov,
200222,Hieracium schelkownikowii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Hieracium,schelkownikowii,,,,,Zahn,<em>Hieracium schelkownikowii </em>Zahn is a hybrid of <em>H. caucasicum</em> Fr. x <em>H. pilosella </em>L. (Takhtajan 2008).
200228,Pilosella abakurae,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pilosella,abakurae,,,,,(Schelk. &amp; Zahn) Soják,
200245,Isatis buschiorum,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Isatis,buschiorum,,,,,Hovh.,
200247,Isatis ornithorhynchus,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Isatis,ornithorhynchus,,,,,N.Busch,
200286,Minuartia armena,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Minuartia,armena,,,,,Schischk. ex Ikonn.,<em>Minuartia armena </em>Schischk is described according to collections made by Ja. I. Mulkidjanyan in the Flora of Armenia (1956. Vol. II. Pp. 56-57).
200288,Minuartia daralagexica,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Minuartia,daralagexica,,,,,Schischk. ex Ikonn.,<em>Minuartia daralagexica</em> Schischk. is described based on collections by Sh. Aslanyan and R. Karapetyan (Shishkin &amp; Avetisyan 1956).
200290,Myosotis schistosa,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,BORAGINACEAE,Myosotis,schistosa,,,,,A.P.Khokhr.,
200295,Nonea daghestanica,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,BORAGINACEAE,Nonea,daghestanica,,,,,Kusn.,
200322,Orobanche schelkovnikovii,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,SCROPHULARIACEAE,Orobanche,schelkovnikovii,,,,,Tzvelev,"There is only a single specimen of <em>Orobanche schelkovnikovii</em> Tzvelev from Aparan floristic region of Armenia in the Institute of Botany of the National Academy of Sciences of Armenia (ERE) (""In declivitate occidentale montis Kethan-dagh. In steppa montana, 18.06.1940, A. Fedorov"", ERE 68687), determined by N.N. Tzvelev, but with notification that this specimen differs from the type by accrete sepals. In the “Flora of Armenia” (Tsaturyan and Grigoryan 1987) it is indicated that distribution of this species includes Erevan (Garni), Darelegis (Dzhermuk) and Zangezur (Khndzoresk) floristic regions. It is necessary to investigate material in other herbariums, first of all in Komarov Botanical Institute (LE)."
200336,Pimpinella idae,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Pimpinella,idae,,,,,Takht.,<em>Pimpinella idae</em> Takht. is is considered a doubtful endemic by M. Pimenov (pers. comm. 2007) and a synonym of <em>P. tragium</em> Vill. by Czerepanov (199 5); it is accepted by M. Watson (2013).
200368,Psephellus bagadensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Psephellus,bagadensis,,,,,Greuter,
200373,Psephellus fajvuschii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Psephellus,fajvuschii,,,,,(Gabrieljan) Greuter,<em>Psephellus fajvuschii </em>(Gabrieljan) Greuter differs from the other representatives of the subgenus Xanthopsis by prostrate stems densely leafy at base.
200394,Psephellus eugenii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Psephellus,eugenii,,,,,(Sosn.) Wagenitz,<em>Psephellus eugenii</em> (Sosn.) Wagenitz is known only from the type collection.
200405,Pyrus chosrovica,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Pyrus,chosrovica,,,,,Gladkova,<em>Pyrus chosrovica </em>Gladkova differs from other species of <em>Pyrus</em> by form and shape of leaves and fruits. Fruits are large (3-4 cm in diameter).
200429,Rosa isaevii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Rosa,isaevii,,,,,Gadzh. &amp; Iskand.,<em>Rosa isaevii </em>Gadzh. &amp; Iskend. belongs to the section Cinnamomeae DC.
200430,Rosa abutalybovii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Rosa,abutalybovii,,,,,Gadzh.,<em>Rosa abutalybovii</em> Gadzh. belongs to the section Cinnamomeae DC.
200433,Rosa sjunikii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Rosa,sjunikii,,,,,Jaroschenko,"<em>Rosa sjunikii</em> Jarosch. was described in 1947 from surroundings of the village Khnatsakh in Zangezur floristic region of Armenia. This is a low shrub with reddish bark; leaflets are glandular from both sides; flowers are small, white."
200438,Rosa jaroshenkoi,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Rosa,jaroshenkoi,,,,,Gadzh. &amp; Iskend.,<em>Rosa jaroshenkoi</em> Gadzh. &amp; Iskend. belongs to the section Cinnamomeae DC.
200439,Rosa hracziana,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Rosa,hracziana,,,,,Tamamsch.,"<em>Rosa hracziana </em>Tamamsch. was described by S. G. Tamamshyan in 1994  from the right bank of the River Razdan in Aparan floristic region of Armenia. The species is distinguished by carnose, dark red, stoutish and quite long fruit-stalks."
200481,Sempervivum ermanicum,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,CRASSULACEAE,Sempervivum,ermanicum,,,,,Gurgen.,
200505,Silene ikonnikovii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Silene,ikonnikovii,,,,,Lazkov,
200516,Sonchus sosnowskyi,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Sonchus,sosnowskyi,,,,,Schchian,"<em>Sonchus sosnowskyi</em> Schchian is close to <em>S. palustris </em>L., from which it is distinguished by glaucous flower-bearing stems and glaucous involucre leaves. The type is kept at TBI."
200530,Stipa gegarkunii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Stipa,gegarkunii,,,,,P.A.Smirn.,
200538,Symphytum ibericum,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,BORAGINACEAE,Symphytum,ibericum,,,,,Steven ex M.Bieb.,"<em>Symphytum ibericum</em> Steven is often confused with <em>S. grandiflorum</em> DC.,  which differs principally in having larger flowers: calyx 6-8 mm, corolla 20-24 mm."
200552,Tanacetum oltense,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Tanacetum,oltense,,,,,(Sosn.) Grierson,<em>Tanacetum oltense</em> (Sosn.) Grierson is known only from the type specimen. The species is close to <em>T. cappadocicum</em> (DC.) Sch. Bip.
200575,Tragopogon fibrosus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Tragopogon,fibrosus,,,,,Freyn &amp; Sint. ex Freyn &amp; Sint.,"<em>Tragopogon fibrosus </em>Freyn &amp; Sint. ex Freyn is known only from the type, very similar to and possible conspecific with <em>T. reticulatus</em> Boiss. &amp; Huet which is close to <em>T. graminifolius</em> DC."
200585,Tripleurospermum heterolepis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Tripleurospermum,heterolepis,,,,,(Freyn &amp; Sint.) Bornm.,<em>Tripleurospermum heterolepis</em> (Freyn &amp; Sint.) Bornm. is known only from the type specimen. The species is close to<em> T. callosum</em> (Boiss. &amp; Heldr.) E.Hossain.
200612,Embelia keniensis,PLANTAE,TRACHEOPHYTA,PRIMULALES,MAGNOLIOPSIDA,MYRSINACEAE,Embelia,keniensis,,,,,R.E.Fr.,
201325,Aloe benishangulana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,benishangulana,,,,,Sebsebe &amp; Tesfaye,
201358,Aloe weloensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,weloensis,,,,,Sebsebe,
201365,Aloe canarina,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,canarina,,,,,S.Carter ,
201366,Aloe welmelensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,welmelensis,,,,,Sebsebe &amp; Nordal,
201367,Aloe jacksonii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,jacksonii,,,,,Reynolds ,
201375,Aloe crassipes,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,crassipes,,,,,Baker,
201377,Aloe rubrodonta,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,rubrodonta,,,,,T.A.McCoy &amp; Lavranos ,
201385,Aloe bertemariae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,bertemariae,,,,,Sebsebe &amp; Dioli ,
201395,Aloe orlandi,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,orlandi,,,,,Lavranos ,
201755,Amorphophallus hayi,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Amorphophallus,hayi,,,,,Hett.,
201766,Rhaphidophora laichauensis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Rhaphidophora,laichauensis,,,,,Gagnep.,
201770,Typhonium vermiforme,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Typhonium,vermiforme,,,,,V.D.Nguyen &amp; Croat,
201782,Damrongia integra,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Damrongia,integra,,,,,(Barnett) D.J.Middleton &amp; A.Weber,"New combination made in 2011. Previously known as <span style=""font-style: italic;"">Chirita integra</span> Barnett."
201785,Deinostigma poilanei,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Deinostigma,poilanei,,,,,(Pell.) W.T.Wang &amp; Z.Y.Li,This is a new combination made in 1992.
201786,Henckelia rotundata,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Henckelia,rotundata,,,,,(Barnett) D.J.Middleton &amp; Mich.Möller,This is a new combination made in 2011.
201791,Ornithoboea leptonema,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Ornithoboea,leptonema,,,,,B.L.Burtt,
201792,Ornithoboea multitorta,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Ornithoboea,multitorta,,,,,B.L.Burtt,
201793,Ornithoboea occulta,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Ornithoboea,occulta,,,,,B.L.Burtt,
201798,Paraboea cochinchinensis,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Paraboea,cochinchinensis,,,,,(C.B.Clarke) B.L.Burtt,
201804,Paraboea mahaxayana,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Paraboea,mahaxayana,,,,,Z.R.Xu &amp; B.L.Burtt,
201808,Paraboea thorelii,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Paraboea,thorelii,,,,,(Pellegr.) B.L.Burtt,
201811,Petrocosmea condorensis,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Petrocosmea,condorensis,,,,,Pellegr.,Although likely a good species it is quite possibly not in the correct genus. Very little is known about it.
201812,Petrocosmea formosa,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Petrocosmea,formosa,,,,,B.L.Burtt,The taxonomy of this species is not clear. The genus needs a lot of taxonomic work. This species is only known from the type.
201814,Petrocosmea umbelliformis,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Petrocosmea,umbelliformis,,,,,B.L.Burtt,
201827,Primulina semicontorta,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Primulina,semicontorta,,,,,(Pellegr.) Mich.Möller &amp; A.Weber,"Until recently included in the genus <span style=""font-style: italic;"">Chirita</span>."
201836,Ridleyandra latisepala,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Ridleyandra,latisepala,,,,,(Ridl.) A.Weber,
201922,Aeschynanthus minutifolius,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Aeschynanthus,minutifolius,,,,,D.J.Middleton,Described from a single collection from 1924.
201931,Paraboea robusta,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Paraboea,robusta,,,,,(B.L.Burtt) C.Puglisi,"Until recently in the segregate genus of <span style=""font-style: italic;"">Trisepalum,</span> which has been lumped into <span style=""font-style: italic;"">Paraboea</span>."
201932,Paraboea strobilacea,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,GESNERIACEAE,Paraboea,strobilacea,,,,,(Barnett) C.Puglisi,"Until recently was in the segregate genus of <span style=""font-style: italic;"">Trisepalum,</span> which has been lumped into <span style=""font-style: italic;"">Paraboea</span>."
202192,Impatiens pachycaulon,PLANTAE,TRACHEOPHYTA,GERANIALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,pachycaulon,,,,,M.F.Newman,
202201,Amomum chevalieri,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Amomum,chevalieri,,,,,Gagnep. ex Lamxay,
202204,Amomum dealbatum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Amomum,dealbatum,,,,,Roxb.,This is a species complex and is not well typified.
202209,Amomum glabrum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Amomum,glabrum,,,,,S.Q.Tong,
202213,Amomum longipetiolatum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Amomum,longipetiolatum,,,,,Merr.,
202222,Amomum sericeum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Amomum,sericeum,,,,,Roxb.,This is a species complex and is not well typified.
202721,Elaeodendron kamerunense,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,CELASTRACEAE,Elaeodendron,kamerunense,,,,,(Loes.) Villiers,
202752,Dalbergia ealaensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dalbergia,ealaensis,,,,,De Wild.,
202929,Aquilegia nigricans,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Aquilegia,nigricans,,,,,Baumg.,"The species has several suggested synonyms (The Plant List 2014). Subspecies <em>Aquilegia nigricans </em>subsp<em>. subscaposa</em> (Borbás) Soó is an accepted infraspecific name of <em>Aquilegia nigricans </em>and also synonym of <em>Aquilegia subscaposa Borbás</em> (The Plant List 2014).<br/><br/>Although  <em> <em>Aquilegia nigricans</em></em> and <em>Aquilegia nigricans </em>subsp. <em>subscaposa</em> (Borbás) Soó were considered synonyms in the literature (Chifu <em>et al.</em> 2006, Sarbu <em>et al. </em>2013), these two taxa grow in different ecological habitats and have distinct flower colour and should and therefore be considered as two different species (A. Badarau pers. comm. 2014). <em>Aquilegia nigricans</em> subsp.<em> subscaposa</em> (Borbás) Soó is strictly linked to calcareous mountainous areas."
203239,Galeopsis segetum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Galeopsis,segetum,,,,,"Neck., Hist. &amp; Commentat.",
203241,Glechoma hirsuta,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Glechoma,hirsuta,,,,,Waldst. &amp; Kit.,
203500,Geniostoma rarotongensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,LOGANIACEAE,Geniostoma,rarotongensis,,,,,Fosberg &amp; Sachet,
30728,Quercus deliquescens,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,deliquescens,,,,,C.H.Müll.,
31235,Magnolia griffithii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,griffithii,,,,,Hook.f. &amp; Thomson,
31237,Magnolia punduana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,punduana,,,,,(Hook.f. &amp; Thomson) Figlar,
31396,Mangifera pentandra,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,ANACARDIACEAE,Mangifera,pentandra,,,,,Hook.f.,<em>Mangifera pentandra</em> Hook.f. belongs to Taxon Group three of Mango <em>M. indica</em> L.
31438,Vatica bella,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Vatica,bella,,,,,Slooten,
31760,Hopea latifolia,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,latifolia,,,,,Symington,
32327,Camellia grijsii,PLANTAE,TRACHEOPHYTA,THEALES,MAGNOLIOPSIDA,THEACEAE,Camellia,grijsii,,,,,Hance,
32401,Dipteronia sinensis,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Dipteronia,sinensis,,,,,Oliv.,
32425,Magnolia henryi,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,henryi,,,,,Dunn,
